,state_id,name,ccn,zipcode,part_of_system,system_name,service_cat,total_charges,medicaid_inpatient_charge,medicaid_outpatient_charge,total_revenue,bad_debt,net_patient_revenue,charity,charity_and_bad_debt,medicaid_charges,medicaid_revenue,total_expenses,beds,medicaid_inpatient,total_inpatient,medicaid_outpatient,total_outpatient,medicaid_pct_inpatient,medicaid_pct_outpatient,year,type,uninsured_cnt,total_uninsured_cnt,dsh_cost_to_charge,total_inpatient_charge,total_outpatient_charge,total_inpatient_charge_newborn,city,system_city,acute_care,report_count,total_supplemental
63,37221,Hawkins County Memorial Hospital,440032.0,37857.0,1,Wellmont Health System,General Medical and Surgical,287426547.0,1838880.0,28809109.0,65352135.0,4890782.0,64743242.0,2530656.0,7421438.0,30647989.0,2910415.0,56701922.0,50.0,269.0,2996.0,8946.0,36699.0,0.0897863818424566,0.24376686013242868,2016,non_profit,,,,17707165.0,269719383.0,17707165.0,Rogersville,Kingsport,yes,5.0,397378.0
64,39215,Henderson County Community Hospital,440008.0,38351.0,1,Quorum Health Corporation,General Medical and Surgical,85731595.0,1251168.0,20061384.0,12473940.0,2597619.0,12306893.0,17051.0,2614670.0,21312552.0,2450916.0,14733824.0,45.0,116.0,1047.0,6936.0,21535.0,0.11079274116523401,0.32208033433944744,2016,for_profit,13.0,13.0,0.14,10264973.0,75466622.0,10264973.0,Lexington,Franklin,yes,5.0,1763372.0
65,40225,Henry County Medical Center,440132.0,38242.0,0,,General Medical and Surgical,227117980.0,8772423.0,23851221.0,65621625.0,3814558.0,60287083.0,3822635.0,7637193.0,32623644.0,4504901.0,60726173.0,142.0,2006.0,12994.0,11172.0,63038.0,0.1543789441280591,0.17722643484882133,2016,public,3238.0,3238.0,0.24,72413372.0,153806373.0,73311607.0,Paris,,yes,5.0,485164.0
66,41214,Saint Thomas Hickman Hospital,441300.0,37033.0,1,Ascension,Other,32525945.0,1686149.0,6421698.0,20436756.0,1713140.0,19793479.0,935325.0,2648465.0,8107847.0,5760462.0,14776948.0,25.0,20.0,570.0,2761.0,12171.0,0.03508771929824561,0.22685071070577603,2016,non_profit,0.0,0.0,0.0,24332119.0,10372564.0,24332119.0,Centerville,Indianapolis,yes,5.0,347920.0
67,42204,Houston County Community Hospital,440232.0,37061.0,0,,General Medical and Surgical,12592712.0,98103.0,2049003.0,6045686.0,1442110.0,5351722.0,10174.0,1452284.0,2147106.0,629855.0,7092865.0,25.0,50.0,1619.0,0.0,11462.0,0.030883261272390366,0.0,2016,public,816.0,816.0,0.0,0.0,0.0,0.0,Erin,,yes,5.0,0.0
68,43204,Three Rivers Hospital,441303.0,37185.0,0,,General Medical and Surgical,21305642.0,215211.0,2647481.0,7718565.0,1135150.0,6619049.0,187302.0,1322452.0,2862692.0,767989.0,8036230.0,25.0,61.0,1090.0,4452.0,23238.0,0.05596330275229358,0.19158275238832945,2016,non_profit,2024.0,2024.0,35.11,4389032.0,16916610.0,4389032.0,Waverly,,yes,5.0,605883.0
69,45242,Tennova Healthcare - Jefferson Memorial Hospital,440056.0,37760.0,1,Community Health System,General Medical and Surgical,218469930.0,4245988.0,28548277.0,44357865.0,6621118.0,42146815.0,130345.0,6751463.0,32794265.0,5098373.0,39760519.0,58.0,397.0,5440.0,11588.0,55037.0,0.07297794117647059,0.21054926685684175,2016,for_profit,3057.0,3057.0,0.14,54108500.0,164361430.0,54108500.0,Jefferson City,Franklin,yes,5.0,0.0
70,46201,Johnson County Community Hospital,441304.0,37683.0,1,Mountain States Health Alliance,General Medical and Surgical,27427468.0,22878.0,7036827.0,7717347.0,1445440.0,7580017.0,172564.0,1618004.0,7059705.0,1635383.0,7716916.0,2.0,4.0,84.0,11457.0,44083.0,0.047619047619047616,0.25989610507451855,2016,non_profit,1579.0,1584.0,0.28,287379.0,27140089.0,287379.0,Mountain City,Johnson City,yes,5.0,479098.0
71,47212,Fort Sanders Regional Medical Center,440125.0,37916.0,1,Covenant Health,General Medical and Surgical,932681711.0,57347338.0,56515121.0,276065577.0,13023437.0,258234326.0,13362195.0,26385632.0,113862459.0,25506406.0,274431453.0,517.0,11999.0,88261.0,36100.0,226830.0,0.1359490601738027,0.15915002424723362,2016,non_profit,10624.0,10624.0,24.6,504056655.0,424744027.0,507937685.0,Knoxville,Knoxville,yes,5.0,7239010.0
72,47242,Tennova-Physicians Regional Medical Center,440120.0,37917.0,1,Community Health Systems,General Medical and Surgical,1274174168.0,79158857.0,70012432.0,251951248.0,29241699.0,235636859.0,1521034.0,30762733.0,149171289.0,24087335.0,352215186.0,401.0,8431.0,65681.0,20314.0,128381.0,0.12836284465827255,0.1582321371542518,2016,for_profit,8470.0,8470.0,0.14,761080686.0,512498389.0,761675779.0,Knoxville,Franklin,yes,5.0,4408681.0
73,47282,The University of Tennessee Medical Center,440015.0,37920.0,0,,Other,2800534910.0,311618370.0,156683841.0,744054844.0,41908139.0,636257404.0,56324933.0,98233072.0,468302211.0,94153296.0,733527143.0,609.0,42915.0,164136.0,35429.0,280601.0,0.26146000877321246,0.12626113235519473,2016,non_profit,14645.0,17029.0,0.19,1483932611.0,1313980966.0,1486553944.0,Knoxville,,yes,5.0,10528342.0
74,47292,East Tennessee Childrens Hospital,0.0,37916.0,0,,Pediatric,444797200.0,154363222.0,144781571.0,180799225.0,4246824.0,164972068.0,1109320.0,5356144.0,299144793.0,84208586.0,170825750.0,152.0,26464.0,36727.0,81730.0,142958.0,0.7205598061371743,0.5717063752990389,2016,non_profit,923.0,1134.0,37.63,229522059.0,215275141.0,229522059.0,Knoxville,,yes,5.0,14706312.0
75,47322,Parkwest Medical Center,440173.0,37923.0,1,Covenant Health,General Medical and Surgical,991382005.0,24499162.0,23144846.0,296613234.0,11735293.0,284585345.0,8864220.0,20599513.0,47644008.0,8968025.0,256362538.0,307.0,4200.0,77905.0,12424.0,184704.0,0.05391181567293499,0.06726437976437977,2016,non_profit,7096.0,7096.0,24.6,592907488.0,396533963.0,594848041.0,Knoxville,Knoxville,yes,5.0,8368577.0
76,47332,Tennova Healthcare Turkey Creek Medical Center,440120.0,37934.0,1,"Community Health Systems, Inc.",General Medical and Surgical,767831105.0,19553738.0,57510608.0,131998290.0,8879853.0,127226604.0,263224.0,9143077.0,77064346.0,8626710.0,121753494.0,101.0,1610.0,17501.0,10367.0,89997.0,0.09199474315753385,0.11519272864651044,2016,for_profit,3278.0,3278.0,0.14,245390135.0,522515969.0,245615136.0,Knoxville,Franklin,yes,5.0,0.0
77,47352,Tennova Healthcare - North Knoxville,440120.0,37849.0,1,Community Health System,General Medical and Surgical,558704251.0,16395252.0,60650375.0,97882770.0,12848133.0,96541823.0,427120.0,13275253.0,77045627.0,10036804.0,78984482.0,108.0,1922.0,20490.0,15799.0,86622.0,0.09380185456320156,0.18239015492600033,2016,for_profit,5336.0,5336.0,13.0,164873522.0,393830729.0,164873522.0,Powell,Franklin,yes,5.0,0.0
78,47752,Select Specialty Hospital - Knoxville,442012.0,37916.0,1,Select Medical Corporation,Long Term Acute Care,39845212.0,4062193.0,,13213853.0,340142.0,13165540.0,0.0,340142.0,,1285501.0,12845125.0,35.0,1061.0,9201.0,0.0,0.0,0.11531355287468753,,2016,for_profit,,,,39845212.0,0.0,39845212.0,Knoxville,Mechanicsburg,no,,0.0
79,47762,Select Specialty Hospital - North Knoxville,442015.0,37849.0,1,Select Medical Corporation,Long Term Acute Care,55992763.0,4724092.0,,15646360.0,417476.0,15603825.0,0.0,417476.0,,1261121.0,16233774.0,33.0,880.0,10261.0,0.0,0.0,0.08576162167430075,,2016,for_profit,,,,55992763.0,0.0,55992763.0,Powell,Mechanicsburg,no,,0.0
80,49206,Lauderdale Community Hospital,441314.0,38063.0,1,"HMC/CAH Consolidated, Inc.",General Medical and Surgical,50173988.0,560784.0,10768869.0,13950527.0,5122059.0,13543429.0,217760.0,5339819.0,11329653.0,867918.0,12621377.0,0.0,124.0,2052.0,0.0,19409.0,0.06042884990253411,0.0,2016,for_profit,1592.0,0.0,0.25,6980659.0,0.0,6980659.0,Ripley,Kansas City,yes,5.0,926851.0
81,50234,Southern Tennessee Regional Heallth System Lawrenceburg,440175.0,38464.0,1,"Lifepoint Health, Inc.",General Medical and Surgical,183076380.0,9921350.0,32410331.0,37812489.0,5200620.0,35506915.0,23575.0,5224195.0,42331681.0,4704421.0,34655449.0,99.0,962.0,7315.0,13654.0,52121.0,0.1315105946684894,0.26196734521593984,2016,for_profit,2436.0,2436.0,0.14,60159157.0,121375748.0,61700632.0,Lawrenceburg,Brentwood,yes,5.0,3093202.0
82,52214,Lincoln Medical Center,440102.0,37334.0,0,,General Medical and Surgical,86720546.0,3256166.0,13694851.0,25970145.0,4553620.0,21704970.0,1262390.0,5816010.0,16951017.0,1886107.0,25080828.0,59.0,1837.0,4852.0,11125.0,40072.0,0.3786067600989283,0.2776252745058894,2016,public,4418.0,0.0,0.0,18791682.0,67370498.0,19403064.0,Fayetteville,,yes,5.0,1243386.0
83,53202,Fort Loudoun Medical Center,440110.0,37772.0,1,Covenant Health,General Medical and Surgical,107073495.0,3627409.0,9040069.0,30495667.0,2850313.0,28955517.0,926259.0,3776572.0,12667478.0,2698863.0,29356336.0,50.0,832.0,8618.0,9502.0,68156.0,0.09654212114179624,0.13941545865367685,2016,non_profit,3370.0,3370.0,24.9,38618531.0,68454964.0,38618531.0,Lenoir City,Knoxville,yes,5.0,531184.0
84,54233,Starr Regional Medical Center Etowah,440068.0,37331.0,1,"LifePoint Health, Inc.",General Medical and Surgical,54394677.0,0.0,10373184.0,20295309.0,2569226.0,18877843.0,184795.0,2754021.0,10373184.0,1073886.0,23139724.0,72.0,0.0,3904.0,5285.0,20373.0,0.0,0.25941196681882883,2016,for_profit,1874.0,1874.0,0.15,10108417.0,44286260.0,10108417.0,Etowah,Brentwood,yes,5.0,2048959.0
85,54243,Starr Regional Medical Center,440068.0,37371.0,1,"LifePoint Health, Inc.",General Medical and Surgical,289424956.0,16709091.0,49719189.0,51117324.0,11950875.0,48053763.0,1236706.0,13187581.0,66428280.0,6015118.0,30848543.0,118.0,1534.0,7891.0,20764.0,97727.0,0.19439868204283361,0.21246943014724692,2016,for_profit,6900.0,6900.0,0.15,72548734.0,214433308.0,74902294.0,Athens,Brentwood,yes,5.0,4784172.0
86,55225,Tennova Healthcare- McNairy Regional Hospital,,38375.0,0,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,Selmer,,no,1.0,2312384.0
87,56204,Macon Community Hospital,441305.0,37083.0,0,,General Medical and Surgical,26856514.0,782413.0,4908526.0,11703353.0,1268309.0,9492977.0,497935.0,1766244.0,5690939.0,1434117.0,11433372.0,25.0,252.0,3214.0,6279.0,27540.0,0.07840696950840075,0.22799564270152506,2016,non_profit,0.0,0.0,0.0,7374376.0,19482138.0,7374376.0,Lafayette,,yes,5.0,1597499.0
88,57245,Jackson - Madison County General Hospital,440002.0,38301.0,1,West Tennessee Healthcare,General Medical and Surgical,1978377212.0,134858580.0,139182752.0,618259715.0,41655034.0,586018575.0,43620622.0,85275656.0,274041332.0,54720893.0,603222853.0,635.0,25776.0,173612.0,46580.0,208832.0,0.14846899983872083,0.22305010726325467,2016,public,6895.0,0.0,0.25,970133860.0,1001381333.0,976995879.0,Jackson,Jackson,yes,5.0,4406310.0
89,57265,West Tennessee Healthcare - North Hospital,440189.0,38305.0,1,Community Health Systems,General Medical and Surgical,711787522.0,44819965.0,63465636.0,89138786.0,9039144.0,84337134.0,245238.0,9284382.0,108285601.0,10117892.0,90298300.0,152.0,2406.0,18375.0,14039.0,37713.0,0.13093877551020408,0.37225890276562457,2016,for_profit,2809.0,2809.0,0.09,409091538.0,302675573.0,409111949.0,Jackson,Franklin,yes,5.0,3629048.0
90,57405,Pathways of Tennessee Behaviorial Health Services,444010.0,38301.0,1,West Tennessee Healthcare,Psychiatric,15736230.0,445960.0,8044306.0,16021714.0,821268.0,8152843.0,32415.0,853683.0,8490266.0,6447208.0,16060188.0,25.0,498.0,3304.0,77520.0,109043.0,0.15072639225181597,0.7109122089450951,2016,public,0.0,0.0,0.99,2974056.0,12762174.0,2974056.0,Jackson,Jackson,no,,1559517.0
91,57415,Oak Hills Behavioral Center,444023.0,38305.0,0,,Psychiatric,5179776.0,550464.0,0.0,2609444.0,0.0,2609444.0,0.0,0.0,550464.0,395676.0,1632052.0,16.0,243.0,3475.0,0.0,0.0,0.06992805755395684,,2016,for_profit,0.0,0.0,0.0,0.0,0.0,0.0,Jackson,,no,,
92,58233,Parkridge West Hospital,440156.0,37347.0,1,"HCA Holdings, Inc.",General Medical and Surgical,93985671.0,3779865.0,18582857.0,13800459.0,13921531.0,13095857.0,171388.0,14092919.0,22362722.0,3042069.0,13980169.0,70.0,870.0,6081.0,7501.0,22627.0,0.14306857424765665,0.3315066071507491,2016,for_profit,3221.0,3350.0,14.2,26988775.0,66996895.0,26988775.0,Jasper,Nashville,yes,5.0,1789892.0
93,59244,Marshall Medical Center,441309.0,37091.0,0,,General Medical and Surgical,35084077.0,413035.0,6367943.0,16210366.0,1914740.0,12875653.0,1689367.0,3604107.0,6780978.0,395478.0,14814454.0,25.0,93.0,941.0,5866.0,30360.0,0.09883103081827843,0.19321475625823453,2016,public,0.0,0.0,0.0,4499483.0,30584594.0,4499483.0,Lewisburg,,yes,5.0,2004351.0
94,60224,Maury Regional Hospital,440073.0,38401.0,1,Maury Regional Healthcare System,General Medical and Surgical,864690304.0,36986013.0,74433602.0,270015055.0,19974522.0,252623751.0,16081765.0,36056287.0,111419615.0,15689484.0,255581916.0,255.0,7442.0,45254.0,29875.0,204700.0,0.16444955142086887,0.14594528578407426,2016,public,11443.0,11443.0,26.03,292107848.0,571228677.0,293461627.0,Columbia,Columbia,yes,5.0,1706669.0
95,60404,Behavioral Healthcare Center at Columbia,444021.0,38401.0,0,,Psychiatric,4053102.0,0.0,0.0,3619843.0,53913.0,3619507.0,35320.0,89233.0,0.0,0.0,3215041.0,16.0,0.0,3820.0,0.0,0.0,0.0,,2016,for_profit,0.0,0.0,0.0,4053102.0,0.0,4053102.0,Columbia,,no,,0.0
96,62202,Sweetwater Hospital Association,440084.0,37874.0,0,,General Medical and Surgical,220480012.0,6531752.0,45002625.0,39799984.0,8079712.0,38814923.0,2127259.0,10206971.0,51534377.0,4168677.0,37462160.0,59.0,1202.0,9367.0,32759.0,117636.0,0.12832283548628162,0.2784776769016288,2016,non_profit,4343.0,4836.0,0.17,53443692.0,166535250.0,53944761.0,Sweetwater,,yes,5.0,244452.0
97,63204,Tennova Healthcare- Clarksville,440035.0,37040.0,1,"Community Health Systems, Inc",General Medical and Surgical,1006773479.0,63346079.0,105922267.0,170860066.0,28691678.0,162673532.0,3301492.0,31993170.0,169268346.0,23064228.0,164893194.0,270.0,6536.0,37130.0,27213.0,106786.0,0.17603016428763804,0.25483677635645124,2016,for_profit,8843.0,8843.0,0.12,465553580.0,536152100.0,470621379.0,Clarksville,Franklin,yes,5.0,2976447.0
98,63404,Behavioral Healthcare Center at Clarksville,444019.0,37040.0,0,,Psychiatric,4801851.0,0.0,0.0,4244909.0,140044.0,4244457.0,10789.0,150833.0,0.0,0.0,3721319.0,0.0,0.0,5433.0,0.0,0.0,0.0,,2016,for_profit,0.0,0.0,0.0,0.0,0.0,0.0,Clarksville,,no,,0.0
99,66205,Baptist Memorial Hospital - Union City,440130.0,38261.0,1,Baptist Memorial Health Care Corporation,General Medical and Surgical,201680908.0,6782694.0,28583554.0,46080946.0,1447266.0,42731726.0,4522551.0,5969817.0,35366248.0,4007672.0,45490556.0,137.0,1105.0,7606.0,10775.0,49823.0,0.1452800420720484,0.21626558015374425,2016,non_profit,3281.0,3281.0,0.19,52217852.0,148682701.0,52998207.0,Union City,Memphis,yes,5.0,1475642.0
100,67214,Livingston Regional Hospital,440187.0,38570.0,1,LifePoint Health,General Medical and Surgical,149620269.0,10606448.0,21559434.0,33977285.0,4206769.0,31962526.0,29954.0,4236723.0,32165882.0,2886336.0,28608016.0,114.0,1244.0,12286.0,8357.0,27494.0,0.10125345922187856,0.3039572270313523,2016,for_profit,1660.0,1660.0,0.17,71699506.0,76532934.0,73087334.0,Livingston,Brentwood,yes,5.0,1009963.0
101,68204,Perry Community Hospital,440040.0,37096.0,0,,General Medical and Surgical,20401741.0,224869.0,2399507.0,6369635.0,803068.0,5886737.0,408371.0,1211439.0,2624376.0,405419.0,4434416.0,53.0,78.0,4384.0,472.0,6617.0,0.017791970802919707,0.07133141907208705,2016,for_profit,567.0,0.0,0.32,7974526.0,11712899.0,7974526.0,Linden,,yes,5.0,474645.0
102,70223,Copper Basin Medical Center,441315.0,37317.0,0,,General Medical and Surgical,28907562.0,355081.0,4760293.0,9576918.0,1521554.0,7874775.0,74566.0,1596120.0,5115374.0,1571676.0,8098613.0,25.0,88.0,1902.0,3248.0,15717.0,0.046267087276550996,0.20665521409938284,2016,non_profit,2090.0,2152.0,0.3,0.0,0.0,0.0,Copperhill,,yes,2.0,1563368.0
103,71204,Cookeville Regional Medical Center,440059.0,38501.0,1,Cookeville Regional Health System,General Medical and Surgical,592412681.0,30684448.0,46303417.0,251975748.0,16677475.0,239222146.0,2000762.0,18678237.0,76987865.0,20145600.0,231338446.0,247.0,7386.0,57411.0,29830.0,203216.0,0.12865130375711972,0.14678962286434138,2016,public,6440.0,0.0,0.36,257381874.0,333695428.0,258717255.0,Cookeville,Cookeville,yes,5.0,1507902.0
104,71404,Ten Broeck Tennessee  Behaviorial Health,444022.0,38501.0,0,,Psychiatric,11338915.0,5072600.0,226979.0,5595737.0,12820.0,5595737.0,28500.0,41320.0,5299579.0,2329111.0,5566079.0,38.0,3905.0,8227.0,719.0,2204.0,0.47465661845144036,0.3262250453720508,2016,for_profit,0.0,0.0,0.0,0.0,0.0,0.0,Cookeville,,no,,145852.0
105,72223,Rhea Medical Center,441310.0,37321.0,0,,General Medical and Surgical,46793445.0,794094.0,8093834.0,18534920.0,3548056.0,17251402.0,1594142.0,5142198.0,8887928.0,889353.0,18116057.0,25.0,309.0,3612.0,10731.0,48089.0,0.08554817275747509,0.22314874503524715,2016,public,,,,8204388.0,38589058.0,8204388.0,Dayton,,yes,5.0,1567946.0
106,73212,Roane Medical Center,440031.0,37748.0,1,Covenant Health,General Medical and Surgical,114975976.0,5220643.0,14006757.0,34898187.0,3525209.0,30108955.0,949170.0,4474379.0,19227400.0,4044499.0,38667647.0,52.0,1122.0,9267.0,12940.0,65171.0,0.12107478148268049,0.19855457181875374,2016,non_profit,4028.0,4028.0,0.0,41439347.0,73536627.0,41439347.0,Harriman,Knoxville,yes,5.0,3462749.0
107,74214,NorthCrest Medical Center,440065.0,37172.0,0,,General Medical and Surgical,287795819.0,11680954.0,40326127.0,69551912.0,7528415.0,66239882.0,8074079.0,15602494.0,52007081.0,8881710.0,66260278.0,109.0,1673.0,13183.0,16658.0,86452.0,0.12690586361222786,0.19268495812705316,2016,non_profit,4840.0,4840.0,0.22,92434159.0,195361659.0,92434160.0,Springfield,,yes,5.0,914588.0
108,75214,Saint Thomas Rutherford Hospital,440053.0,37129.0,1,Saint Thomas Health,General Medical and Surgical,1176832532.0,68341198.0,73957320.0,295666898.0,21041721.0,281464997.0,59103740.0,80145461.0,142298518.0,21138943.0,250371740.0,286.0,9891.0,76003.0,23282.0,102000.0,0.13013959975264133,0.22825490196078432,2016,non_profit,15212.0,17372.0,19.0,608253435.0,559959160.0,616873371.0,Murfreesboro,Nashville,yes,5.0,3871342.0
109,75234,TriStar StoneCrest Medical Center,440227.0,37167.0,1,TriStar HCA,General Medical and Surgical,628104259.0,30823764.0,77963677.0,131064029.0,56167678.0,127347300.0,4459403.0,60627081.0,108787441.0,13686150.0,106309553.0,109.0,3503.0,18773.0,21591.0,91482.0,0.18659777339796516,0.23601364202793992,2016,for_profit,8401.0,8728.0,14.31,221974191.0,401644813.0,226459456.0,Smyrna,Nashville,yes,5.0,3720264.0
110,75254,Trustpoint Hospital,440231.0,37127.0,1,Acadia Healthcare,Other,58878139.0,6579521.0,174520.0,27747194.0,1969829.0,27268349.0,143629.0,2113458.0,6754041.0,2388004.0,27721455.0,101.0,4532.0,30915.0,436.0,3965.0,0.146595503800744,0.10996216897856242,2016,for_profit,33.0,33.0,0.48,57127057.0,1751082.0,57127057.0,Murfreesboro,Franklin,yes,5.0,133325.0
111,76212,Big South Fork Medical Center,440235.0,37841.0,0,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,Oneida,,no,4.0,
112,78232,LeConte Medical Center,440081.0,37862.0,1,Covenant Health,General Medical and Surgical,389717433.0,14159155.0,44989737.0,104618046.0,10538659.0,99767321.0,4181780.0,14720439.0,59148892.0,13531511.0,93453533.0,79.0,2759.0,18543.0,28855.0,140870.0,0.14878930054467993,0.20483424433875205,2016,non_profit,12676.0,12676.0,21.8,99897770.0,288332896.0,101384537.0,Sevierville,Knoxville,yes,5.0,2059213.0
113,79216,Baptist Memorial Hospital,440048.0,38120.0,1,Baptist Memorial Hospital,General Medical and Surgical,2346470975.0,139478353.0,91495188.0,496022220.0,60252012.0,469946732.0,20638498.0,80890510.0,230973541.0,18921406.0,519724993.0,706.0,14988.0,153048.0,19725.0,130341.0,0.09793006115728399,0.15133380900867724,2016,non_profit,8565.0,8565.0,0.21,1504802635.0,841668341.0,1504802635.0,Memphis,Memphis,yes,5.0,7690669.0
114,79236,Methodist Hospital - Germantown,440049.0,38138.0,1,Methodist LeBonheur Healthcare,General Medical and Surgical,1266054590.0,52550793.0,43099313.0,342471449.0,30965984.0,332886288.0,37685893.0,68651877.0,95650106.0,14836225.0,265357059.0,309.0,8324.0,81721.0,11783.0,104822.0,0.10185876335336083,0.1124096086699357,2016,non_profit,7354.0,8770.0,0.21,613008729.0,618119262.0,647935326.0,Germantown,Memphis,yes,5.0,1717117.0
115,79246,Regional One Health,440152.0,38103.0,0,,Other,1280704487.0,336152214.0,125364569.0,404554405.0,2670669.0,264631761.0,281667025.0,284337694.0,461516783.0,84225353.0,389137009.0,631.0,47960.0,91278.0,93959.0,229855.0,0.5254278139310677,0.4087750973439777,2016,non_profit,35830.0,36114.0,0.22,886529324.0,389949899.0,890754618.0,Memphis,,yes,5.0,80691362.08
116,79256,Saint Jude Childrens Research Hospital,443302.0,38105.0,0,,Other,504526484.0,81902200.0,108266974.0,1059662443.0,1629008.0,169038252.0,97522744.0,99151752.0,190169174.0,87589726.0,797248875.0,80.0,7706.0,18474.0,31730.0,75825.0,0.41712677276171917,0.41846356742499174,2016,non_profit,866.0,1267.0,61.0,202291840.0,302208176.0,202291840.0,Memphis,,yes,5.0,3264077.0
